VM Name,Host,IP Addresses,Cores,Memory Capacity,Storage,Controller Read IOPS,Controller Write IOPS,Controller IO Bandwidth,Backup and Recovery Capable,Flash Mode,CPU Usage,Memory Usage,Controller Avg IO Latency,Timestamp
FTP-SERVER,,,4,8 GiB,12.57 GiB / 20.3 GiB,-,-,-,Yes,No,4.18%,86.25%,9.95 ms,2025-04-22T09:41:53.521604
FTP-Server-Ubuntu,NTNX-J9023FVL-A/AHV,172.22.3.104,4,8 GiB,4.08 GiB / 150 GiB,0,0,0 KBps,Yes,No,53.39%,78.13%,2.92 ms,2025-04-22T09:41:53.521604
HPSM-SCORECARD01,NTNX-J30212D6-A/AHV,172.16.189.8,4,17 GiB,135.27 GiB / 300 GiB,0,1,10 KBps,Yes,No,2.42%,91.07%,2.64 ms,2025-04-22T09:41:53.521604
Huawei-CDR-Collect01,NTNX-J302KCTX-A/AHV,,32,60 GiB,752.1 GiB / 1.95 TiB,0,0,2 KBps,Yes,No,55.48%,37.12%,2.98 ms,2025-04-22T09:41:53.521604
Hycu-Backup,,,12,12 GiB,5.42 GiB / 42 GiB,-,-,-,Yes,No,88.56%,14.85%,1.04 ms,2025-04-22T09:41:53.521604
INFOVISTA-PoC-VM01,,,4,12 GiB,28.16 GiB / 500 GiB,-,-,-,Yes,No,66.83%,82.69%,9.67 ms,2025-04-22T09:41:53.521604
INFOVISTA-POC-VM01,NTNX-J3014839-A/AHV,172.25.1.200,4,12 GiB,177.54 GiB / 500 GiB,17,3,363 KBps,Yes,No,66.06%,67.95%,4.55 ms,2025-04-22T09:41:53.521604
IoT-Android,NTNX-J30212D6-A/AHV,172.30.39.53,8,8 GiB,14.88 GiB / 55.01 GiB,0,0,3 KBps,Yes,No,18.54%,47.85%,4.22 ms,2025-04-22T09:41:53.521604
IoT-Cartographie,NTNX-J30212D6-A/AHV,172.30.39.52,8,8 GiB,16.59 GiB / 55.01 GiB,0,0,5 KBps,Yes,No,88.88%,98.87%,7.94 ms,2025-04-22T09:41:53.521604
IoT-MQTT,NTNX-J30212D6-A/AHV,172.30.39.51,8,8 GiB,18.44 GiB / 55.01 GiB,0,1,9 KBps,Yes,No,85.21%,7.57%,4.10 ms,2025-04-22T09:41:53.521604
IoT-Postgresql,NTNX-J30212D6-A/AHV,172.30.39.54,8,8 GiB,18.42 GiB / 55.01 GiB,0,0,6 KBps,Yes,No,61.30%,15.12%,4.03 ms,2025-04-22T09:41:53.521604
KB-WFBB-AD01-New,NTNX-J30212D6-A/AHV,192.168.10.1 | 192.168.60.132,2,4 GiB,46.76 GiB / 50 GiB,0,1,7 KBps,Yes,No,21.98%,47.45%,5.82 ms,2025-04-22T09:41:53.521604
KB-WFBB-AD01-New1-Clone-15-09-2020,,,2,4 GiB,33.61 GiB / 50 GiB,-,-,-,Yes,No,29.20%,47.93%,8.50 ms,2025-04-22T09:41:53.521604
KB-WFBB-ATA01,,,8,16 GiB,15.22 GiB / 80.05 GiB,-,-,-,Yes,No,12.38%,87.12%,1.97 ms,2025-04-22T09:41:53.521604
KB-WFBB-ATA01-Clone-15-09-2020,,,8,16 GiB,14.62 GiB / 80.05 GiB,-,-,-,Yes,No,40.84%,18.91%,2.70 ms,2025-04-22T09:41:53.521604
KB-WFBB-EXT01,NTNX-J3014837-A/AHV,192.168.10.11 | 192.168.9.19 | 192.168.60.142,4,8 GiB,75.51 GiB / 200 GiB,0,5,30 KBps,Yes,No,94.76%,10.74%,5.92 ms,2025-04-22T09:41:53.521604
KB-WFBB-EXT01-01-04-2022,,,4,4 GiB,63.22 GiB / 200 GiB,-,-,-,Yes,No,65.78%,3.06%,4.32 ms,2025-04-22T09:41:53.521604
KB-WFBB-EXT01-15022022,,,4,4 GiB,63.36 GiB / 200 GiB,-,-,-,Yes,No,62.41%,48.34%,5.53 ms,2025-04-22T09:41:53.521604
KB-WFBB-EXT02,NTNX-J3014837-A/AHV,192.168.10.12 | 192.168.9.22 | 192.168.60.143,4,4 GiB,63.92 GiB / 200 GiB,0,0,2 KBps,Yes,No,79.27%,40.42%,2.20 ms,2025-04-22T09:41:53.521604
KB-WFBB-EXT02-01-04-2022,,,4,4 GiB,63.8 GiB / 200 GiB,-,-,-,Yes,No,77.46%,17.33%,4.78 ms,2025-04-22T09:41:53.521604
KB-WFBB-EXT02-15022022,,,4,4 GiB,63.8 GiB / 200 GiB,-,-,-,Yes,No,86.52%,81.29%,9.47 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRE01-New,NTNX-J3014838-A/AHV,192.168.10.13 | 192.168.9.8 | 192.168.60.144,2,4 GiB,85.52 GiB / 280.01 GiB,0,0,1 KBps,Yes,No,75.10%,43.65%,1.74 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRE01-New-Clone-15-09-2020,,,2,8 GiB,75.25 GiB / 280.01 GiB,-,-,-,Yes,No,7.53%,5.33%,4.07 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRE02-New,NTNX-J3014837-A/AHV,192.168.10.14 | 192.168.9.9 | 192.168.60.146,4,6 GiB,318.9 GiB / 480 GiB,0,1,9 KBps,Yes,No,93.11%,25.92%,5.20 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRE02-New-Clone-15-09-2020,,,4,6 GiB,333.37 GiB / 480 GiB,-,-,-,Yes,No,69.83%,2.80%,1.60 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV01,NTNX-J3014839-A/AHV,192.168.10.15 | 193.95.52.82 | 192.168.60.140,4,8 GiB,45.66 GiB / 95.65 GiB,0,0,14 KBps,Yes,No,36.47%,20.46%,2.08 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV01-13012023,,,4,8 GiB,24.17 GiB / 95.65 GiB,-,-,-,Yes,No,56.21%,12.62%,7.17 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV01-clone-01082023,,,4,8 GiB,37.46 GiB / 95.65 GiB,-,-,-,Yes,No,31.24%,42.25%,9.01 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV01-clone-09012024,,,4,8 GiB,10.87 GiB / 95.65 GiB,-,-,-,Yes,No,82.48%,94.14%,7.77 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV01-clone-26072024,,,4,8 GiB,31.48 GiB / 95.65 GiB,-,-,-,Yes,No,57.60%,2.55%,7.32 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV01-clone_10012025,,,4,8 GiB,44.08 GiB / 95.65 GiB,-,-,-,Yes,No,60.92%,51.11%,5.47 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV01-Test-WIN2016-01-04-2022,,,4,8 GiB,31.21 GiB / 95.65 GiB,-,-,-,Yes,No,8.75%,10.88%,6.28 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV02,NTNX-J3014837-A/AHV,192.168.10.3 | 193.95.52.83 | 192.168.60.141,2,4 GiB,74.16 GiB / 100 GiB,0,1,6 KBps,Yes,No,51.54%,37.23%,1.52 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV02-13012023,,,2,4 GiB,- / 100 GiB,-,-,-,Yes,No,73.81%,37.15%,9.56 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV02-clone-01082023,,,2,4 GiB,53.52 GiB / 100 GiB,-,-,-,Yes,No,47.80%,62.44%,1.13 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV02-clone-09012024,,,2,4 GiB,55.4 GiB / 100 GiB,-,-,-,Yes,No,71.52%,21.96%,5.39 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV02-clone-26072024,,,2,4 GiB,55.55 GiB / 100 GiB,-,-,-,Yes,No,85.46%,71.90%,7.56 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV02-clone_10012025,,,2,4 GiB,56.33 GiB / 100 GiB,-,-,-,Yes,No,63.36%,59.62%,7.71 ms,2025-04-22T09:41:53.521604
KB-WFBB-PRV03,NTNX-J3014837-A/AHV,192.168.10.17 | 193.95.52.84,2,4 GiB,48.45 GiB / 100 GiB,0,0,0 KBps,Yes,No,7.99%,26.74%,7.57 ms,2025-04-22T09:41:53.521604
KB-WFBB-SQL02-Clone08-05-2020,,,12,32 GiB,159.88 GiB / 953.53 GiB,-,-,-,Yes,No,6.40%,8.43%,6.95 ms,2025-04-22T09:41:53.521604
KB-WFBB-SQL03-Clone07-05-2020,,,4,16 GiB,28.73 GiB / 100 GiB,-,-,-,Yes,No,95.21%,3.64%,5.85 ms,2025-04-22T09:41:53.521604
KB-WFBB-SQL04-analyse-clone-137,,,4,8 GiB,158.56 GiB / 220 GiB,-,-,-,Yes,No,31.05%,85.72%,4.11 ms,2025-04-22T09:41:53.521604
KB-WFBB-SQL04-analyse-clone-137-15-09-2020,,,4,8 GiB,143.5 GiB / 220 GiB,-,-,-,Yes,No,32.80%,78.57%,8.05 ms,2025-04-22T09:41:53.521604
KB-WFBB-WEB01,NTNX-J900RCNW-A/AHV,192.168.10.10 | 192.168.9.3 | 192.168.60.138,8,32 GiB,130.95 GiB / 200 GiB,0,2,37 KBps,Yes,No,22.54%,8.46%,5.40 ms,2025-04-22T09:41:53.521604
KB-WFBB-WEB01-01-04-2020,,,8,16 GiB,101.38 GiB / 200 GiB,-,-,-,Yes,No,30.70%,12.83%,8.79 ms,2025-04-22T09:41:53.521604
KB-WFBB-WEB01-15022022,,,8,16 GiB,101.37 GiB / 200 GiB,-,-,-,Yes,No,92.50%,14.52%,2.63 ms,2025-04-22T09:41:53.521604
KB-WFBB-WEB02,NTNX-J30212D6-A/AHV,192.168.10.5 | 192.168.9.4 | 192.168.60.139,8,16 GiB,81.87 GiB / 280 GiB,0,1,6 KBps,Yes,No,36.61%,96.94%,3.83 ms,2025-04-22T09:41:53.521604
KB-WFBB-WEB02-01-04-2022,,,8,16 GiB,81.32 GiB / 280 GiB,-,-,-,Yes,No,64.82%,38.72%,9.64 ms,2025-04-22T09:41:53.521604
KB-WFBB-WEB02-15022022,,,8,16 GiB,79.99 GiB / 280 GiB,-,-,-,Yes,No,71.85%,7.60%,9.27 ms,2025-04-22T09:41:53.521604
KB-WFBB-WEB03,,,8,16 GiB,101.2 GiB / 200 GiB,-,-,-,Yes,No,68.38%,42.42%,5.76 ms,2025-04-22T09:41:53.521604
LINE_ANALYZER-VM01,NTNX-J9023FVM-A/AHV,172.22.3.109,8,32 GiB,30.32 GiB / 505.36 GiB,0,1,8 KBps,Yes,No,47.42%,64.90%,5.40 ms,2025-04-22T09:41:53.521604
MGMT-CACTI04,,,16,8 GiB,29.04 GiB / 80 GiB,-,-,-,Yes,No,7.37%,7.78%,8.57 ms,2025-04-22T09:41:53.521604
MGMT-KMS01,NTNX-J3014839-A/AHV,,2,4 GiB,35.33 GiB / 40 GiB,0,0,0 KBps,Yes,No,18.57%,32.76%,8.99 ms,2025-04-22T09:41:53.521604
NMS-NEC-FHIP-EMS01,NTNX-J3014839-A/AHV,172.27.149.117 | 172.27.149.109,8,16 GiB,133.39 GiB / 320.05 GiB,0,7,69 KBps,Yes,No,17.06%,62.75%,6.15 ms,2025-04-22T09:41:53.521604
NMS-NEC-FHIP-UNMS01,NTNX-J3014838-A/AHV,172.27.149.116 | 172.27.149.108,8,24 GiB,140.41 GiB / 0.98 TiB,0,12,141 KBps,Yes,No,72.21%,54.18%,7.03 ms,2025-04-22T09:41:53.521604
NMS-TT-Répéteurs,NTNX-J302KCTX-A/AHV,172.30.9.235 | 172.30.9.227,8,16 GiB,21.65 GiB / 505.08 GiB,0,0,4 KBps,Yes,No,33.81%,86.76%,7.45 ms,2025-04-22T09:41:53.521604
NMS_Synchro_1,NTNX-J3014839-A/AHV,172.27.159.212 | 172.27.159.204,16,32 GiB,12.12 GiB / 100 GiB,0,4,33 KBps,Yes,No,99.45%,42.49%,9.51 ms,2025-04-22T09:41:53.521604
NMS_Synchro_2,NTNX-J3014838-A/AHV,172.27.159.213 | 172.27.159.205,16,32 GiB,11.25 GiB / 100 GiB,0,1,439 KBps,Yes,No,24.17%,17.84%,7.58 ms,2025-04-22T09:41:53.521604
NOC-MGMT-SERVER01,NTNX-J3014837-A/AHV,172.30.58.3,8,8 GiB,141.75 GiB / 205.01 GiB,0,8,175 KBps,Yes,No,65.47%,52.90%,3.93 ms,2025-04-22T09:41:53.521604
NOC-MGMT-SERVER01-clone04122023,,,8,8 GiB,13.99 GiB / 205.01 GiB,-,-,-,Yes,No,26.09%,42.87%,9.92 ms,2025-04-22T09:41:53.521604
NOC-MGMT-SERVER02,NTNX-J900RCNW-A/AHV,172.30.58.4,8,8 GiB,12.03 GiB / 200 GiB,0,0,0 KBps,Yes,No,79.51%,87.68%,6.68 ms,2025-04-22T09:41:53.521604
NOC-MGMT-SERVER02-clone04122023,,,8,8 GiB,9.96 GiB / 200 GiB,-,-,-,Yes,No,78.71%,2.72%,4.52 ms,2025-04-22T09:41:53.521604
NOC-MGMT-SERVER03,NTNX-J900RCNW-A/AHV,172.30.58.5,8,8 GiB,14.15 GiB / 200 GiB,0,3,98 KBps,Yes,No,36.43%,0.15%,8.03 ms,2025-04-22T09:41:53.521604
NOC-MGMT-SERVER03-clone04122023,,,8,8 GiB,9.68 GiB / 200 GiB,-,-,-,Yes,No,53.47%,88.09%,2.54 ms,2025-04-22T09:41:53.521604
NSO-ADMIN,NTNX-J3014839-A/AHV,172.30.6.222,4,8 GiB,94.84 GiB / 200 GiB,0,0,0 KBps,Yes,No,28.04%,73.38%,5.58 ms,2025-04-22T09:41:53.521604
NTNX-J3014836-A-CVM,NTNX-J3014836-A/AHV,172.22.2.14 | 192.168.5.254 | 192.168.5.2,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,97.77%,52.66%,2.33 ms,2025-04-22T09:41:53.521604
NTNX-J3014837-A-CVM,NTNX-J3014837-A/AHV,172.22.2.15 | 192.168.5.254 | 192.168.5.2,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,1.44%,82.91%,3.41 ms,2025-04-22T09:41:53.521604
NTNX-J3014838-A-CVM,NTNX-J3014838-A/AHV,172.22.2.16 | 192.168.5.2 | 192.168.5.254,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,82.40%,9.72%,2.36 ms,2025-04-22T09:41:53.521604
NTNX-J3014839-A-CVM,NTNX-J3014839-A/AHV,172.22.2.17 | 192.168.5.2 | 192.168.5.254,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,20.04%,56.10%,3.85 ms,2025-04-22T09:41:53.521604
NTNX-J30212D6-A-CVM,NTNX-J30212D6-A/AHV,172.22.2.30 | 192.168.5.254 | 192.168.5.2,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,42.53%,67.13%,4.04 ms,2025-04-22T09:41:53.521604
NTNX-J302KCTX-A-CVM,NTNX-J302KCTX-A/AHV,172.22.2.31 | 192.168.5.254 | 192.168.5.2,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,81.07%,46.13%,1.84 ms,2025-04-22T09:41:53.521604
NTNX-J900RCNW-A-CVM,NTNX-J900RCNW-A/AHV,172.22.2.32 | 192.168.5.2 | 192.168.5.254,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,70.34%,3.91%,3.00 ms,2025-04-22T09:41:53.521604
NTNX-J9023FVM-A-CVM,NTNX-J9023FVM-A/AHV,172.22.2.34 | 192.168.5.2 | 192.168.5.254,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,36.89%,12.06%,2.39 ms,2025-04-22T09:41:53.521604
NTNX-J9023FVN-A-CVM,NTNX-J9023FVN-A/AHV,172.22.2.35 | 192.168.5.2 | 192.168.5.254,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,99.18%,20.75%,7.02 ms,2025-04-22T09:41:53.521604
NTNX-NTNXX-J9023FVL-A-CVM,NTNX-J9023FVL-A/AHV,172.22.2.33 | 192.168.5.254 | 192.168.5.2,12,32 GiB,- / 0 GiB,0,0,0 KBps,No,No,84.33%,71.62%,8.24 ms,2025-04-22T09:41:53.521604
Openstack-Devstack,NTNX-J30212D6-A/AHV,172.22.3.3,16,64 GiB,162.32 GiB / 250 GiB,0,36,304 KBps,Yes,No,47.71%,49.93%,8.90 ms,2025-04-22T09:41:53.521604
Openstack_template,,,32,32 GiB,4.81 GiB / 200 GiB,-,-,-,Yes,No,55.13%,78.88%,2.44 ms,2025-04-22T09:41:53.521604
Ping-Test,NTNX-J9023FVM-A/AHV,172.22.3.10 | 192.168.136.100 | 10.254.254.2,8,8 GiB,50.6 GiB / 55.65 GiB,0,0,0 KBps,Yes,No,28.60%,60.07%,2.31 ms,2025-04-22T09:41:53.521604
PoC_K2lis-VM01,NTNX-J9023FVM-A/AHV,10.1.12.10,2,4 GiB,20.98 GiB / 50 GiB,0,0,0 KBps,Yes,No,45.33%,36.49%,9.66 ms,2025-04-22T09:41:53.521604
PoC_VC4-APP01,,,16,32 GiB,9.48 GiB / 204.87 GiB,-,-,-,Yes,No,48.38%,85.25%,6.19 ms,2025-04-22T09:41:53.521604
PoC_VC4-DB01,,,32,64 GiB,10.21 GiB / 0.98 TiB,-,-,-,Yes,No,25.91%,68.41%,7.98 ms,2025-04-22T09:41:53.521604
PoC_VC4-MED01,,,16,32 GiB,9.47 GiB / 204.87 GiB,-,-,-,Yes,No,62.18%,23.85%,1.04 ms,2025-04-22T09:41:53.521604
PoC_VC4-WEB01,,,16,32 GiB,14.31 GiB / 204.87 GiB,-,-,-,Yes,No,50.63%,41.37%,2.63 ms,2025-04-22T09:41:53.521604
Prism-Central-01,NTNX-J9023FVM-A/AHV,172.22.2.2,10,30 GiB,99.68 GiB / 1.02 TiB,0,55,606 KBps,Yes,No,53.32%,29.96%,3.31 ms,2025-04-22T09:41:53.521604
Prism_Central,,,6,26 GiB,201.03 GiB / 641.44 GiB,-,-,-,Yes,No,24.36%,79.67%,5.31 ms,2025-04-22T09:41:53.521604
QUALITY-COLLECT01,NTNX-J3014839-A/AHV,192.168.60.183,8,16 GiB,175.25 GiB / 200 GiB,0,1,5 KBps,Yes,No,33.71%,94.30%,1.89 ms,2025-04-22T09:41:53.521604
QUALITY-COLLECT01-clone-15032021,,,8,32 GiB,126.3 GiB / 200 GiB,-,-,-,Yes,No,19.42%,3.38%,5.58 ms,2025-04-22T09:41:53.521604
QUALITY-COLLECT01-clone-19082021,,,8,16 GiB,137.01 GiB / 200 GiB,-,-,-,Yes,No,67.24%,67.87%,7.00 ms,2025-04-22T09:41:53.521604
QUALITY-CPE_MGMT01,NTNX-J900RCNW-A/AHV,172.30.25.203 | 172.30.6.34 | 172.22.3.101 | 192.168.60.181,16,16 GiB,71.17 GiB / 205.74 GiB,0,15,329 KBps,Yes,No,99.59%,36.38%,9.32 ms,2025-04-22T09:41:53.521604
QUALITY-GESTION01,NTNX-J900RCNW-A/AHV,192.168.60.180,8,48 GiB,450.9 GiB / 800 GiB,4,6,137 KBps,Yes,No,79.66%,79.93%,8.33 ms,2025-04-22T09:41:53.521604
QUALITY-GESTION01-clone-13012023,,,8,48 GiB,4.94 GiB / 800 GiB,-,-,-,Yes,No,65.75%,59.96%,2.17 ms,2025-04-22T09:41:53.521604
QUALITY-GESTION01-clone-30062021,,,4,24 GiB,230.02 GiB / 300 GiB,-,-,-,Yes,No,98.25%,57.87%,2.77 ms,2025-04-22T09:41:53.521604
QUALITY-NPRINTING01,NTNX-J3014839-A/AHV,192.168.60.178,8,8 GiB,42.49 GiB / 50 GiB,0,5,45 KBps,Yes,No,22.95%,96.27%,9.81 ms,2025-04-22T09:41:53.521604
QUALITY-NPRINTING01-clone-15032021,,,8,8 GiB,35.12 GiB / 50 GiB,-,-,-,Yes,No,0.95%,13.25%,5.41 ms,2025-04-22T09:41:53.521604
QUALITY-NPRINTING01-clone-30062021,,,8,8 GiB,40.17 GiB / 50 GiB,-,-,-,Yes,No,89.50%,41.14%,6.61 ms,2025-04-22T09:41:53.521604
QUALITY-QLickView02,NTNX-J3014837-A/AHV,192.168.60.179,16,72 GiB,54.08 GiB / 305.36 GiB,1,3,61 KBps,Yes,No,55.38%,43.60%,4.03 ms,2025-04-22T09:41:53.521604
QUALITY-QlikView01,NTNX-J3014839-A/AHV,192.168.60.185,8,72 GiB,68.83 GiB / 0.98 TiB,1,2,48 KBps,Yes,No,68.77%,22.82%,9.62 ms,2025-04-22T09:41:53.521604
QUALITY-QlikView01-clone-13012023,,,8,72 GiB,40.01 GiB / 0.98 TiB,-,-,-,Yes,No,62.47%,51.22%,8.10 ms,2025-04-22T09:41:53.521604
QUALITY-QlikView01-clone-30062021,,,8,24 GiB,14.33 GiB / 0.98 TiB,-,-,-,Yes,No,10.81%,85.49%,8.32 ms,2025-04-22T09:41:53.521604
QUALITY-QlikView01-clone27082024,,,8,72 GiB,69.96 GiB / 0.98 TiB,-,-,-,Yes,No,76.63%,65.00%,4.06 ms,2025-04-22T09:41:53.521604
Radius-04-01-2021,,,8,8 GiB,49.46 GiB / 100 GiB,-,-,-,Yes,No,98.43%,25.80%,5.46 ms,2025-04-22T09:41:53.521604
RADIUS-PERSONNEL-TT,NTNX-J302KCTX-A/AHV,172.30.9.131 | 172.30.9.180 | 10.12.11.4,8,8 GiB,98.88 GiB / 100 GiB,0,0,6 KBps,Yes,No,13.18%,88.30%,5.85 ms,2025-04-22T09:41:53.521604
RADIUS-PERSONNEL-TT-clone03032023,,,8,8 GiB,97.97 GiB / 100 GiB,-,-,-,Yes,No,99.02%,12.99%,8.19 ms,2025-04-22T09:41:53.521604
RADIUS-STAGING-UX-ACCT-01,NTNX-J3014836-A/AHV,172.30.58.100 | 172.30.58.67,4,8 GiB,46.98 GiB / 100 GiB,0,0,0 KBps,Yes,No,0.27%,80.00%,2.87 ms,2025-04-22T09:41:53.521604
RADIUS-STAGING-UX-API-01,NTNX-J3014838-A/AHV,172.30.58.101 | 172.30.58.83,4,8 GiB,33.78 GiB / 100 GiB,0,0,2 KBps,Yes,No,59.69%,71.57%,7.64 ms,2025-04-22T09:41:53.521604
RADIUS-STAGING-UX-AUTH-01,NTNX-J900RCNW-A/AHV,172.30.58.99 | 172.30.58.66,4,8 GiB,4.96 GiB / 100 GiB,0,0,0 KBps,Yes,No,67.31%,34.00%,6.01 ms,2025-04-22T09:41:53.521604
RADIUS-STAGING-UX-DB-ACCT-01,NTNX-J3014838-A/AHV,172.30.58.104,12,16 GiB,14.14 GiB / 500 GiB,0,0,0 KBps,Yes,No,98.32%,76.86%,1.59 ms,2025-04-22T09:41:53.521604
RADIUS-STAGING-UX-DB-AUTH-01,NTNX-J3014836-A/AHV,172.30.58.103,12,16 GiB,12.33 GiB / 500 GiB,0,0,0 KBps,Yes,No,96.86%,62.47%,6.69 ms,2025-04-22T09:41:53.521604
RADIUS-STAGING-UX-GUI-01,NTNX-J30212D6-A/AHV,172.30.58.102,4,8 GiB,57.9 GiB / 100 GiB,0,0,5 KBps,Yes,No,93.74%,76.69%,6.51 ms,2025-04-22T09:41:53.521604
RADIUS-TT-WAFFI,NTNX-J302KCTX-A/AHV,172.30.9.135 | 10.12.11.5 | 172.30.9.179,8,8 GiB,86.44 GiB / 100 GiB,-,-,-,Yes,No,15.69%,59.75%,5.17 ms,2025-04-22T09:41:53.521604
RADIUS-TT-WAFFI-clone03032023,,,8,8 GiB,86.42 GiB / 100 GiB,-,-,-,Yes,No,66.85%,74.62%,1.10 ms,2025-04-22T09:41:53.521604
RADIUS-UX-ACCT-01,NTNX-J3014836-A/AHV,172.30.39.132 | 172.30.39.164 | 172.30.39.148,12,32 GiB,53.81 GiB / 100 GiB,0,0,4 KBps,Yes,No,26.24%,85.67%,8.92 ms,2025-04-22T09:41:53.521604
RADIUS-UX-API-01,NTNX-J30212D6-A/AHV,172.30.39.180 | 172.30.39.165 | 172.30.39.149,6,24 GiB,34.23 GiB / 100 GiB,0,0,0 KBps,Yes,No,55.58%,44.73%,7.33 ms,2025-04-22T09:41:53.521604
RADIUS-UX-AUTH-01,NTNX-J3014838-A/AHV,172.30.39.131 | 172.30.39.163 | 172.30.39.147,12,32 GiB,5.44 GiB / 100 GiB,0,0,9 KBps,Yes,No,71.84%,7.43%,7.81 ms,2025-04-22T09:41:53.521604
RADIUS-UX-DB-ACCT-01,NTNX-J302KCTX-A/AHV,172.30.39.168 | 172.30.39.152,32,128 GiB,27.17 GiB / 500 GiB,4,46,990 KBps,Yes,No,24.01%,77.47%,1.22 ms,2025-04-22T09:41:53.521604
RADIUS-UX-DB-AUTH-01,NTNX-J30212D6-A/AHV,172.30.39.167 | 172.30.39.151,32,128 GiB,12.21 GiB / 500 GiB,0,21,263 KBps,Yes,No,70.57%,21.27%,2.11 ms,2025-04-22T09:41:53.521604
RADIUS-UX-GUI-01,NTNX-J302KCTX-A/AHV,172.30.39.166 | 172.30.39.179 | 172.30.39.150,6,24 GiB,58.02 GiB / 100 GiB,0,0,5 KBps,Yes,No,29.08%,75.99%,6.41 ms,2025-04-22T09:41:53.521604
RADIUS_ACS-CORE01,NTNX-J9023FVL-A/AHV,172.31.107.196 | 172.31.107.211 | 172.31.107.244 | 172.31.107.232,12,32 GiB,9.31 GiB / 100 GiB,0,0,0 KBps,Yes,No,77.85%,76.48%,8.14 ms,2025-04-22T09:41:53.521604
RADIUS_ACS-CORE02,NTNX-J9023FVM-A/AHV,172.31.107.197 | 172.31.107.195 | 172.31.107.212 | 172.31.107.243 | 172.31.107.245 | 172.31.107.227 | 172.31.107.231,12,32 GiB,10.05 GiB / 100 GiB,0,0,1 KBps,Yes,No,30.89%,23.85%,9.82 ms,2025-04-22T09:41:53.521604
RADIUS_ACS-DB01,NTNX-J9023FVM-A/AHV,172.31.107.215 | 172.31.107.248,32,128 GiB,12.11 GiB / 500 GiB,0,2,18 KBps,Yes,No,61.23%,81.15%,5.91 ms,2025-04-22T09:41:53.521604
RADIUS_ACS-DB02,NTNX-J9023FVL-A/AHV,172.31.107.216 | 172.31.107.249,32,128 GiB,12.6 GiB / 500 GiB,0,1,11 KBps,Yes,No,8.83%,10.94%,3.47 ms,2025-04-22T09:41:53.521604
RADIUS_ACS-GUI01,NTNX-J9023FVL-A/AHV,172.31.107.213 | 172.31.107.228 | 172.31.107.246,6,24 GiB,16.22 GiB / 100 GiB,0,0,0 KBps,Yes,No,96.80%,93.52%,3.90 ms,2025-04-22T09:41:53.521604
RADIUS_ACS-GUI02,NTNX-J9023FVL-A/AHV,172.31.107.214 | 172.31.107.229 | 172.31.107.230 | 172.31.107.247 | 172.31.107.250,6,24 GiB,14.64 GiB / 100 GiB,0,0,0 KBps,Yes,No,2.25%,24.70%,1.98 ms,2025-04-22T09:41:53.521604
RBT-App-DB-01,NTNX-J3014836-A/AHV,172.31.70.15 | 172.31.70.144,12,128 GiB,2.15 TiB / 2.34 TiB,0,66,1.19 MBps,Yes,No,48.47%,76.59%,9.09 ms,2025-04-22T09:41:53.521604
RBT-App-DB-02,NTNX-J302KCTX-A/AHV,172.31.70.16 | 172.31.70.145,12,128 GiB,837.25 GiB / 2.34 TiB,0,88,1.54 MBps,Yes,No,83.83%,36.93%,8.82 ms,2025-04-22T09:41:53.521604
RBT-Application-Server-01,NTNX-J3014836-A/AHV,172.31.70.11 | 172.31.70.140 | 172.31.70.168,12,64 GiB,335.1 GiB / 400 GiB,9,6,1.38 MBps,Yes,No,80.61%,7.57%,9.73 ms,2025-04-22T09:41:53.521604
RBT-Application-Server-01 30112021,,,12,64 GiB,324.39 GiB / 404.24 GiB,-,-,-,Yes,No,45.12%,67.50%,5.11 ms,2025-04-22T09:41:53.521604
RBT-Application-Server-01 Clone 01-12-2021,,,12,64 GiB,322.2 GiB / 400 GiB,-,-,-,Yes,No,95.71%,43.47%,1.92 ms,2025-04-22T09:41:53.521604
